slug	name	missing	official_url	authority
c-7106	第二種冷凍空調技士	pass_rate|applicants	https://www.jsrae.or.jp/site/certificate/shikaku.php	公益社団法人 日本冷凍空調学会
c-7107	1級配管技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7108	2級配管技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7109	3級配管技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7113	1級厨房設備施工技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7114	2級厨房設備施工技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7115	1級内装仕上げ施工技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7116	2級内装仕上げ施工技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7117	3級内装仕上げ施工技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7118	1級熱絶縁施工技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7119	2級熱絶縁施工技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7120	1級カーテンウォール施工技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7121	2級カーテンウォール施工技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7122	1級サッシ施工技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7123	2級サッシ施工技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7124	1級自動ドア施工技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7125	2級自動ドア施工技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7126	バルコニー施工技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7127	1級ガラス用フィルム施工技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7128	2級ガラス用フィルム施工技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7129	液化石油ガス設備士	applicants	https://www.khk.or.jp/qualification/qualification_application/	高圧ガス保安協会(KHK)
c-7201	1級防水施工技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7202	2級防水施工技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7203	樹脂接着剤注入施行技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7205	高圧室内作業主任者	pass_rate|applicants	https://www.exam.or.jp/	公益財団法人 安全衛生技術試験協会(免許交付は都道府県労働局長)
c-7206	酸素欠乏危険作業主任者	pass_rate|applicants	https://www.jisha.or.jp/	都道府県労働局長登録教習機関(中央労働災害防止協会 等)
c-7207	酸素欠乏・硫化水素危険作業主任者	pass_rate|applicants	https://www.jisha.or.jp/	都道府県労働局長登録教習機関(中央労働災害防止協会 等)
c-7208	石綿作業主任者	pass_rate|applicants	https://www.jisha.or.jp/	都道府県労働局長登録教習機関(中央労働災害防止協会 等)
c-7302	1級コンクリート圧送施工技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7303	2級コンクリート圧送施工技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7304	コンクリート破砕機作業主任者	pass_rate|applicants	https://www.jisha.or.jp/	都道府県労働局長登録教習機関(中央労働災害防止協会 等)
c-7305	1級ウェルポイント施工技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7306	2級ウェルポイント施工技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7307	路面標示施工技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7308	林業架線作業主任者	pass_rate|applicants	https://www.jisha.or.jp/	都道府県労働局長登録教習機関(中央労働災害防止協会 等)
c-7309	コンクリート技士・コンクリート主任技士	pass_rate|applicants		
c-7401	はい作業主任者	pass_rate|applicants	https://www.jisha.or.jp/	都道府県労働局長登録教習機関(中央労働災害防止協会 等)
c-7402	船内荷役作業主任者	pass_rate|applicants	https://www.jisha.or.jp/	都道府県労働局長登録教習機関(中央労働災害防止協会 等)
c-7403	ビルクリーニング技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7404	産業洗浄技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7406	浄化槽技術管理者	pass_rate|applicants	https://www.jeces.or.jp/pages/412/	公益財団法人 日本環境整備教育センター
c-7407	浄化槽清掃技術者	pass_rate|applicants	https://www.jeces.or.jp/pages/35/	公益財団法人 日本環境整備教育センター
c-7408	ハウスクリーニング技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
