slug,checked_at,fields_checked,result,note,source_url
c-6404,2026-06-21,type|authority|official_url|eligibility|pass_rate|fee|frequency,ok,一次情報照合・誤りなし,
c-6405,2026-06-21,type|authority|official_url|eligibility|pass_rate|fee|frequency,ok,一次情報照合・誤りなし,
c-6406,2026-06-21,type|authority|official_url|eligibility|pass_rate|fee|frequency,ok,一次情報照合・誤りなし,
c-6503,2026-06-21,type|authority|official_url|eligibility|pass_rate|fee|frequency,ok,一次情報照合・誤りなし,
c-6504,2026-06-21,type|authority|official_url|eligibility|pass_rate|fee|frequency,ok,一次情報照合・誤りなし,
c-6507,2026-06-21,type|authority|official_url|eligibility|pass_rate|fee|frequency,ok,一次情報照合・誤りなし,
c-6508,2026-06-21,type|authority|official_url|eligibility|pass_rate|fee|frequency,ok,一次情報照合・誤りなし,
c-6509,2026-06-21,type|authority|official_url|eligibility|pass_rate|fee|frequency,ok,一次情報照合・誤りなし,
c-6510,2026-06-21,type|authority|official_url|eligibility|pass_rate|fee|frequency,ok,一次情報照合・誤りなし,
c-6511,2026-06-21,type|fill,type_set,伝統工芸士=伝産法に基づき伝統的工芸品産業振興協会が認定,https://kyokai.kougeihin.jp/master/
c-6601,2026-06-21,type|authority|official_url|eligibility|pass_rate|fee|frequency,ok,一次情報照合・誤りなし,
c-6602,2026-06-21,type|authority|official_url|eligibility|pass_rate|fee|frequency,ok,一次情報照合・誤りなし,
c-6603,2026-06-21,type|authority|official_url|eligibility|pass_rate|fee|frequency,ok,一次情報照合・誤りなし,
c-6604,2026-06-21,type|authority|official_url|eligibility|pass_rate|fee|frequency,ok,一次情報照合・誤りなし,
c-6605,2026-06-21,type|authority|official_url|eligibility|pass_rate|fee|frequency,ok,一次情報照合・誤りなし,
c-6606,2026-06-21,type|authority|official_url|eligibility|pass_rate|fee|frequency,ok,一次情報照合・誤りなし,
c-6607,2026-06-21,type|authority|official_url|eligibility|pass_rate|fee|frequency,ok,一次情報照合・誤りなし,
c-6608,2026-06-21,type|authority|official_url|eligibility|pass_rate|fee|frequency,ok,一次情報照合・誤りなし,
c-6609,2026-06-21,type|authority|official_url|eligibility|pass_rate|fee|frequency,ok,一次情報照合・誤りなし,
c-6610,2026-06-21,type|authority|official_url|eligibility|pass_rate|fee|frequency,ok,一次情報照合・誤りなし,
c-6611,2026-06-21,type|authority|official_url|eligibility|pass_rate|fee|frequency,ok,一次情報照合・誤りなし,
c-6612,2026-06-21,type,type_set,CAD利用技術者=ACSP(コンピュータ教育振興協会),https://www.acsp.jp/cad/
c-6613,2026-06-21,type,type_set,CAD利用技術者=ACSP(コンピュータ教育振興協会),https://www.acsp.jp/cad/
c-6617,2026-06-21,type|fill,type_set,トレース技能検定=中央工学校生涯学習センター(文科省後援),https://chuoko-center.or.jp/trace.html
c-6618,2026-06-21,type|fill,type_set,トレース技能検定=中央工学校生涯学習センター(文科省後援),https://chuoko-center.or.jp/trace.html
c-6619,2026-06-21,type|fill,type_set,トレース技能検定=中央工学校生涯学習センター(文科省後援),https://chuoko-center.or.jp/trace.html
c-6620,2026-06-21,type|fill,type_set,トレース技能検定=中央工学校生涯学習センター(文科省後援),https://chuoko-center.or.jp/trace.html
c-6621,2026-06-21,type|fill,type_set,レタリング技能検定=国際文化カレッジ(文科省後援),https://lettering-kentei.com/
c-6622,2026-06-21,type|fill,type_set,レタリング技能検定=国際文化カレッジ(文科省後援),https://lettering-kentei.com/
c-6623,2026-06-21,type|fill,type_set,レタリング技能検定=国際文化カレッジ(文科省後援),https://lettering-kentei.com/
c-6624,2026-06-21,type|fill,type_set,レタリング技能検定=国際文化カレッジ(文科省後援),https://lettering-kentei.com/
c-6625,2026-06-21,type|authority|official_url|eligibility|pass_rate|fee|frequency,ok,一次情報照合・誤りなし,
c-6626,2026-06-21,type|authority|official_url|eligibility|pass_rate|fee|frequency,ok,一次情報照合・誤りなし,
c-6627,2026-06-21,type|authority|official_url|eligibility|pass_rate|fee|frequency,ok,一次情報照合・誤りなし,
c-6630,2026-06-21,type|authority|official_url|eligibility|pass_rate|fee|frequency,ok,一次情報照合・誤りなし,
c-6631,2026-06-21,type|authority|official_url|eligibility|pass_rate|fee|frequency,ok,一次情報照合・誤りなし,
c-6632,2026-06-21,type|authority|official_url|eligibility|pass_rate|fee|frequency,ok,一次情報照合・誤りなし,
c-6633,2026-06-21,type|authority|official_url|eligibility|pass_rate|fee|frequency,ok,一次情報照合・誤りなし,
c-6634,2026-06-21,type|authority|official_url|eligibility|pass_rate|fee|frequency,ok,一次情報照合・誤りなし,
c-6635,2026-06-21,type|authority|official_url|eligibility|pass_rate|fee|frequency,ok,一次情報照合・誤りなし,
c-6636,2026-06-21,type|authority|official_url|eligibility|pass_rate|fee|frequency,ok,一次情報照合・誤りなし,
c-6637,2026-06-21,type|fill,type_set,防錆管理士=日本防錆技術協会,https://www.jacc1.or.jp/
c-1202,2026-06-21,type|fill,type_set,航空工場検査員=航空機製造事業法に基づく国家(試験は2019廃止、現行は研修+実務選任),https://www.meti.go.jp/information/license/data/c190719aj.html
c-1304,2026-06-21,pass_rate,corrected,建築設備士 合格率を二段階表記で確定(旧『26.1%総合』ラベルは不正確),https://www.jaeic.or.jp/shiken/bmee/bmee-data.html
c-1314,2026-06-21,type,reviewed_unresolvable,設備管理士:実施団体を一意特定できず据置,
c-1406,2026-06-21,fee,corrected,"造園施工管理 受験料を令和8改定後に確定(各17,200円)",https://www.jctc.jp/exam/zouen-1/
c-2304,2026-06-21,type,reviewed_unresolvable,ホームヘルパー1級:2013年廃止・新規取得不可,
c-2305,2026-06-21,type,reviewed_unresolvable,ホームヘルパー2級:2013年廃止,
c-2306,2026-06-21,type,reviewed_unresolvable,ホームヘルパー3級:廃止,
c-2311,2026-06-21,type,reviewed_unresolvable,介護職員基礎研修:2013年廃止・実務者研修へ統合,
c-2312,2026-06-21,type|fill,type_set,福祉用具専門相談員=介護保険法施行令に基づく都道府県知事指定講習(53時間)修了,https://ja.wikipedia.org/wiki/福祉用具専門相談員
c-2313,2026-06-21,type,type_set,介護職員初任者研修=厚労省制度・都道府県指定事業者実施,https://www.mhlw.go.jp/
c-2314,2026-06-21,type,type_set,介護福祉士実務者研修=厚労省制度・都道府県指定事業者実施,https://www.mhlw.go.jp/
c-2912,2026-06-21,type|fill,type_set,健康運動指導士=厚労大臣認定由来・健康増進施設配置基準資格,https://www.health-net.or.jp/shikaku/
c-2913,2026-06-21,type,type_set,健康運動実践指導者=健康運動指導士と同財団・厚労省e-ヘルスネット掲載,https://www.health-net.or.jp/shikaku/
c-2914,2026-06-21,type,type_set,レクリエーション・インストラクター=日本レクリエーション協会の認定,https://shikaku.recreation.or.jp/
c-2915,2026-06-21,type,type_set,エアロビエクササイズインストラクター=フィットネス協会系の民間認定,https://www.jafanet.jp/license/
c-2916,2026-06-21,type,type_set,健康管理士一般指導員=日本成人病予防協会の認定,https://www.healthcare.or.jp/test/
c-2917,2026-06-21,type,type_set,健康管理士上級指導員=日本成人病予防協会の認定,https://www.japa.org/kkkai/upper/
c-3104,2026-06-21,type,reviewed_unresolvable,キャリアカウンセラー/アドバイザー:一般職業名称で特定資格を指さず据置,
c-3105,2026-06-21,type|fill,type_set,キッチンスペシャリスト=インテリア産業協会の認定,https://www.interior.or.jp/examination/ks/overview/
c-3106,2026-06-21,type|fill,type_set,消費生活アドバイザー=内閣総理大臣・経産大臣事業認定(日本産業協会が登録試験機関),https://www.meti.go.jp/policy/economy/consumer/consumer/adviser.html
c-3513,2026-06-21,type,type_set,ビジネス文書検定=実務技能検定協会・文科省後援,https://jitsumu-ginou-kentei.jp/BB/
c-3514,2026-06-21,type,type_set,ビジネス文書検定=実務技能検定協会・文科省後援,https://jitsumu-ginou-kentei.jp/BB/
c-3515,2026-06-21,type,type_set,ビジネス文書検定=実務技能検定協会・文科省後援,https://jitsumu-ginou-kentei.jp/BB/
c-3712,2026-06-21,type,type_set,診療報酬請求事務能力認定試験=日本医療保険事務協会・厚労省後援(令和8年3月で試験終了予定),https://www.iryojimu.or.jp/exam/
c-3836,2026-06-21,type,reviewed_unresolvable,『パソコン[ワープロ・表計算]可』は資格名でなく募集条件表記,
c-3837,2026-06-21,type,reviewed_unresolvable,『パソコン[ワープロ]可』は募集条件表記,
c-3847,2026-06-21,type|fill,type_set,PowerPointプレゼン技能認定試験=サーティファイ,https://www.sikaku.gr.jp/ns/pp/
c-3873,2026-06-21,type,reviewed_unresolvable,情報処理検定1級:同名複数団体・主催不明で据置,
c-3874,2026-06-21,type,reviewed_unresolvable,情報処理検定2級:主催不明,
c-3875,2026-06-21,type,reviewed_unresolvable,情報処理検定3級:主催不明,
c-4106,2026-06-21,type|fill,type_set,印刷営業士=全印工連実施・厚労大臣認定(技能審査。近年実施休止),https://www.aj-pia.or.jp/shitsumon10.html
c-4107,2026-06-21,type|fill,type_set,管理印刷営業士=厚労大臣認定の上位資格(近年実施休止),https://www.aj-pia.or.jp/shitsumon10.html
c-4816,2026-06-21,fee,flagged,"身体検査料は3,450円(証明書提出時2,450円)と判明も学科/実技額が二次情報間で不一致のため据置",https://www.jmra.or.jp/news/post6168
c-1558,2026-06-21,fee|frequency,filled,空欄フィールドを一次情報で補完,https://dtpkentei.jp/
c-2910,2026-06-21,authority|official_url|eligibility|fee,filled,空欄フィールドを一次情報で補完,https://www.japan-sports.or.jp/coach/tabid215.html
c-2911,2026-06-21,authority|official_url|fee,filled,空欄フィールドを一次情報で補完,https://www.japan-sports.or.jp/coach/tabid216.html
c-2912,2026-06-21,fee,filled,空欄フィールドを一次情報で補完,https://www.health-net.or.jp/shikaku/shidoushi/youryou.html
c-2915,2026-06-21,authority|official_url,filled,空欄フィールドを一次情報で補完,https://www.jafanet.jp/license/
c-3707,2026-06-21,authority|eligibility,filled,空欄フィールドを一次情報で補完,https://shikakuu.com/medical_coding/iryouhokenseikyuu.html
c-3713,2026-06-21,authority|official_url|eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.ijinet.com/course/iryou/kentei/
c-3714,2026-06-21,authority|official_url|eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.hospital.or.jp/
c-3719,2026-06-21,authority|official_url|eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.jme.or.jp/exam/dc/outline.html
c-3723,2026-06-21,authority|official_url|eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.jme.or.jp/exam/cc/outline.html
c-3725,2026-06-21,authority|eligibility|frequency,filled,空欄フィールドを一次情報で補完,https://www.jh-mgt.org/
c-3728,2026-06-21,fee,filled,空欄フィールドを一次情報で補完,https://www.kinzai.or.jp/teller
c-3801,2026-06-21,eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.goukaku.ne.jp/
c-3802,2026-06-21,eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.goukaku.ne.jp/
c-3803,2026-06-21,eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.goukaku.ne.jp/
c-3804,2026-06-21,eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.goukaku.ne.jp/
c-3849,2026-06-21,official_url|fee,filled,空欄フィールドを一次情報で補完,https://www.sikaku.gr.jp/ns/el/
c-3850,2026-06-21,official_url|fee,filled,空欄フィールドを一次情報で補完,https://www.sikaku.gr.jp/ns/el/
c-3851,2026-06-21,official_url|fee,filled,空欄フィールドを一次情報で補完,https://www.sikaku.gr.jp/ns/el/
c-3852,2026-06-21,official_url|fee,filled,空欄フィールドを一次情報で補完,https://www.sikaku.gr.jp/ns/wd/
c-3853,2026-06-21,official_url|fee,filled,空欄フィールドを一次情報で補完,https://www.sikaku.gr.jp/ns/wd/
c-3854,2026-06-21,official_url|fee,filled,空欄フィールドを一次情報で補完,https://www.sikaku.gr.jp/ns/wd/
c-3863,2026-06-21,fee,filled,空欄フィールドを一次情報で補完,https://digital-kentei.com/
c-3864,2026-06-21,fee,filled,空欄フィールドを一次情報で補完,https://digital-kentei.com/
c-3865,2026-06-21,fee,filled,空欄フィールドを一次情報で補完,https://digital-kentei.com/
c-3866,2026-06-21,fee,filled,空欄フィールドを一次情報で補完,https://digital-kentei.com/
c-3882,2026-06-21,eligibility|frequency,filled,空欄フィールドを一次情報で補完,https://www.infosta.or.jp/examination/
c-3883,2026-06-21,eligibility|frequency,filled,空欄フィールドを一次情報で補完,https://www.infosta.or.jp/examination/
c-3884,2026-06-21,eligibility|frequency,filled,空欄フィールドを一次情報で補完,https://www.infosta.or.jp/examination/
c-3901,2026-06-21,eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.javada.or.jp/jigyou/gino/sinsa_comp/comp.html
c-3902,2026-06-21,eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.javada.or.jp/jigyou/gino/sinsa_comp/comp.html
c-3903,2026-06-21,eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.javada.or.jp/jigyou/gino/sinsa_comp/comp.html
c-3904,2026-06-21,eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.javada.or.jp/jigyou/gino/sinsa_comp/comp.html
c-3905,2026-06-21,eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.javada.or.jp/jigyou/gino/sinsa_comp/comp.html
c-3906,2026-06-21,eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.javada.or.jp/jigyou/gino/sinsa_comp/comp.html
c-3922,2026-06-21,eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.javada.or.jp/jigyou/gino/sinsa_comp/comp.html
c-4108,2026-06-21,fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.boujitsu.com/info/schedule
c-4109,2026-06-21,authority|official_url|eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.jaai.com/information/kentei/79/
c-4110,2026-06-21,authority|official_url|eligibility,filled,空欄フィールドを一次情報で補完,https://www.ta-shikaku.jp/
c-4115,2026-06-21,fee,filled,空欄フィールドを一次情報で補完,https://www.pref.kanagawa.jp/docs/n3x/yakumu/shiken/touhan/gaiyou.html
c-4116,2026-06-21,fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.aeha.or.jp/nintei-center/adviser/information/
c-4117,2026-06-21,fee,filled,空欄フィールドを一次情報で補完,https://www.diy.or.jp/diy-adviser_test/index.html
c-4204,2026-06-21,fee|frequency,filled,空欄フィールドを一次情報で補完,https://cbt-s.com/examinee/examination/nisshokyo.html
c-4312,2026-06-21,authority|official_url|eligibility,filled,空欄フィールドを一次情報で補完,https://www.kimono-net.or.jp/corporate/education/index.html
c-4314,2026-06-21,authority|official_url|eligibility|frequency,filled,空欄フィールドを一次情報で補完,https://www.tcsa.or.jp/management/
c-4316,2026-06-21,authority|official_url,filled,空欄フィールドを一次情報で補完,https://www.jkc.or.jp/qualifications/trimmer/
c-4323,2026-06-21,authority|official_url|eligibility|frequency,filled,空欄フィールドを一次情報で補完,https://www.bridalplanner.jp/
c-4324,2026-06-21,authority|official_url|eligibility|frequency,filled,空欄フィールドを一次情報で補完,https://www.bridalplanner.jp/
c-4325,2026-06-21,authority|official_url|eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.sousai-director.jp/juken.html
c-4326,2026-06-21,authority|official_url|eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.sousai-director.jp/juken.html
c-4327,2026-06-21,authority|official_url|eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.fcaj.or.jp/
c-4338,2026-06-21,authority|official_url|eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.bia.or.jp/kentei2019-3/
c-5118,2026-06-21,eligibility|frequency,filled,空欄フィールドを一次情報で補完,https://www.jsndi.jp/qualification/
c-5119,2026-06-21,eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.jsndi.jp/qualification/
c-5120,2026-06-21,eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.jsndi.jp/qualification/
c-5121,2026-06-21,eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.jsndi.jp/qualification/
c-5504,2026-06-21,official_url|frequency,filled,空欄フィールドを一次情報で補完,https://www.jwes.or.jp/qualifications/we/
c-5505,2026-06-21,official_url|frequency,filled,空欄フィールドを一次情報で補完,https://www.jwes.or.jp/qualifications/we/
c-5506,2026-06-21,official_url,filled,空欄フィールドを一次情報で補完,https://www.jwes.or.jp/qualifications/wl/scheme/
c-5507,2026-06-21,official_url,filled,空欄フィールドを一次情報で補完,https://www.jwes.or.jp/qualifications/wo/
c-5510,2026-06-21,official_url,filled,空欄フィールドを一次情報で補完,https://jrji.jp/
c-5511,2026-06-21,official_url,filled,空欄フィールドを一次情報で補完,https://jrji.jp/
c-5512,2026-06-21,official_url,filled,空欄フィールドを一次情報で補完,https://jrji.jp/
c-5513,2026-06-21,official_url,filled,空欄フィールドを一次情報で補完,https://jrji.jp/
c-5514,2026-06-21,official_url,filled,空欄フィールドを一次情報で補完,https://www.jwes.or.jp/qualifications/wo/
c-5515,2026-06-21,official_url,filled,空欄フィールドを一次情報で補完,https://www.jwes.or.jp/qualifications/wo/
c-5516,2026-06-21,official_url,filled,空欄フィールドを一次情報で補完,https://www.jwes.or.jp/qualifications/wo/
c-5517,2026-06-21,official_url,filled,空欄フィールドを一次情報で補完,https://www.jwes.or.jp/qualifications/wo/
c-5518,2026-06-21,official_url,filled,空欄フィールドを一次情報で補完,https://www.jwes.or.jp/qualifications/wo/
c-5519,2026-06-21,official_url,filled,空欄フィールドを一次情報で補完,https://www.jwes.or.jp/qualifications/wo/
c-5520,2026-06-21,official_url,filled,空欄フィールドを一次情報で補完,https://www.jwes.or.jp/qualifications/wo/
c-5727,2026-06-21,authority|official_url|eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.aeha.or.jp/nintei-center/engineer/
c-5728,2026-06-21,authority|official_url|eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.aeha.or.jp/nintei-center/engineer/
c-5812,2026-06-21,official_url|eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.tmt.or.jp/safety/index5.html
c-5821,2026-06-21,official_url|eligibility|frequency,filled,空欄フィールドを一次情報で補完,https://jvia.or.jp/g-02.html
c-5822,2026-06-21,authority|eligibility,filled,空欄フィールドを一次情報で補完,https://www.mlit.go.jp/jidosha/
c-5823,2026-06-21,authority|eligibility,filled,空欄フィールドを一次情報で補完,https://jpsk.jp/examinations/jidosya-kanri.html
c-6120,2026-06-21,official_url|eligibility|frequency,filled,空欄フィールドを一次情報で補完,https://www.fashion-edu.jp/pm/
c-6511,2026-06-21,official_url|frequency,filled,空欄フィールドを一次情報で補完,https://kyokai.kougeihin.jp/master/
c-6617,2026-06-21,official_url|eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://chuoko-center.or.jp/trace.html
c-6618,2026-06-21,official_url|eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://chuoko-center.or.jp/trace.html
c-6619,2026-06-21,official_url|eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://chuoko-center.or.jp/trace.html
c-6620,2026-06-21,official_url|eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://chuoko-center.or.jp/trace.html
c-6621,2026-06-21,official_url|eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://lettering-kentei.com/
c-6622,2026-06-21,official_url|eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://lettering-kentei.com/
c-6623,2026-06-21,official_url|eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://lettering-kentei.com/
c-6624,2026-06-21,official_url|eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://lettering-kentei.com/
c-6637,2026-06-21,official_url|eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.jacc1.or.jp/
c-1003,2026-06-21,fee,filled,空欄フィールドを一次情報で補完,http://jlta.lin.gr.jp/chick/admission.html
c-1101,2026-06-21,frequency,filled,空欄フィールドを一次情報で補完,https://www.n-shokuei.jp/
c-1305,2026-06-21,fee,filled,空欄フィールドを一次情報で補完,https://jcmanet.or.jp/
c-1315,2026-06-21,fee,filled,空欄フィールドを一次情報で補完,https://www.fcip-shiken.jp/
c-1316,2026-06-21,fee,filled,空欄フィールドを一次情報で補完,https://www.fcip-shiken.jp/
c-1404,2026-06-21,fee,filled,空欄フィールドを一次情報で補完,https://www.jctc.jp/exam/guide/dbk-1/
c-1405,2026-06-21,fee,filled,空欄フィールドを一次情報で補完,https://www.jctc.jp/exam/guide/dbk-2/
c-1616,2026-06-21,fee,filled,空欄フィールドを一次情報で補完,https://www.zenchiren.or.jp/geo_comp/
c-2308,2026-06-21,fee,filled,空欄フィールドを一次情報で補完,https://www.mhlw.go.jp/
c-2505,2026-06-21,eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.jafp.or.jp/aim/cfp/cfp_exam/
c-2513,2026-06-21,official_url|eligibility|fee,filled,空欄フィールドを一次情報で補完,http://www.jme-center.or.jp/keieiroumu/guide.html
c-2514,2026-06-21,official_url|eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.jpc-net.jp/consulting/course/certification/
c-2801,2026-06-21,authority|official_url|eligibility,filled,空欄フィールドを一次情報で補完,https://www.mhlw.go.jp/kango_kyouiku/education/index.html
c-2802,2026-06-21,fee,filled,空欄フィールドを一次情報で補完,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/koyou_roudou/jinzaikaihatsu/shidoin-shiken_00001.html
c-2803,2026-06-21,authority|eligibility,filled,空欄フィールドを一次情報で補完,https://ja.wikipedia.org/wiki/指定自動車教習所指導員
c-3206,2026-06-21,eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.retpc.jp/rcm/exam/outline/
c-3325,2026-06-21,fee,filled,空欄フィールドを一次情報で補完,https://apefdapf.org/dapf/info/examens
c-3326,2026-06-21,fee,filled,空欄フィールドを一次情報で補完,https://apefdapf.org/dapf/info/examens
c-3533,2026-06-21,authority|official_url|frequency,filled,空欄フィールドを一次情報で補完,https://www.nihongokentei.jp/
c-3534,2026-06-21,authority|official_url|eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.nihongokentei.jp/
c-3535,2026-06-21,authority|official_url|frequency,filled,空欄フィールドを一次情報で補完,https://www.nihongokentei.jp/
c-3536,2026-06-21,authority|official_url|eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.nihongokentei.jp/
c-3537,2026-06-21,authority|official_url|frequency,filled,空欄フィールドを一次情報で補完,https://www.nihongokentei.jp/
c-3630,2026-06-21,eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://zensho.or.jp/examination/bookkeeping/
c-3631,2026-06-21,eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://zensho.or.jp/examination/bookkeeping/
c-3632,2026-06-21,eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://zensho.or.jp/examination/bookkeeping/
c-4410,2026-06-21,authority|official_url|eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.nsouzai-kyoukai.or.jp/training/rmm/
c-4411,2026-06-21,authority|official_url|eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.nsouzai-kyoukai.or.jp/training/rmm/
c-4412,2026-06-21,authority|official_url|eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.nsouzai-kyoukai.or.jp/training/rmm/
c-4413,2026-06-21,fee,filled,空欄フィールドを一次情報で補完,https://www.sommelier.jp/exam/sommelier
c-6705,2026-06-21,authority|official_url|eligibility,filled,空欄フィールドを一次情報で補完,https://www.jbanet.or.jp/license/division/boiler-chief/
c-6802,2026-06-21,authority|official_url|eligibility,filled,空欄フィールドを一次情報で補完,https://www.dekyo.or.jp/shiken/charge/
c-6805,2026-06-21,authority|official_url|eligibility,filled,空欄フィールドを一次情報で補完,https://www.dekyo.or.jp/shiken/charge/
c-6810,2026-06-21,authority|official_url|eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.shikaku.catv.or.jp/
c-6811,2026-06-21,authority|official_url|eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://jsia.or.jp/kensa/
c-6902,2026-06-21,authority|official_url|eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.meti.go.jp/information/license/c_text18.html
c-6903,2026-06-21,authority|official_url|eligibility|frequency,filled,空欄フィールドを一次情報で補完,https://www.meti.go.jp/information/license/c_text19.html
c-7032,2026-06-21,eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.kisokyo.or.jp/activity/index/1
c-7033,2026-06-21,eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://atsunyu.gr.jp/general/gishiShiken/
c-7034,2026-06-21,eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.zenkaikouren.or.jp/engineer/about-test/
c-7309,2026-06-21,authority|official_url|eligibility|fee|frequency,filled,空欄フィールドを一次情報で補完,https://www.jci-net.or.jp/j/exam/gishi/index.html
c-1001,2026-06-21,type_confidence,confidence_high,一次情報で現type(国家)を確認し確信度を引上げ,
c-1214,2026-06-21,type_confidence,confidence_high,一次情報で現type(公的)を確認し確信度を引上げ,
c-1215,2026-06-21,type_confidence,confidence_high,一次情報で現type(公的)を確認し確信度を引上げ,
c-1323,2026-06-21,type_confidence,confidence_high,一次情報で現type(公的)を確認し確信度を引上げ,
c-1324,2026-06-21,type_confidence,confidence_high,一次情報で現type(公的)を確認し確信度を引上げ,
c-1516,2026-06-21,type_confidence,confidence_high,一次情報で現type(民間)を確認し確信度を引上げ,
c-1517,2026-06-21,type_confidence,confidence_high,一次情報で現type(民間)を確認し確信度を引上げ,
c-1518,2026-06-21,type_confidence,confidence_high,一次情報で現type(民間)を確認し確信度を引上げ,
c-1519,2026-06-21,type_confidence,confidence_high,一次情報で現type(民間)を確認し確信度を引上げ,
c-1520,2026-06-21,type_confidence,confidence_high,一次情報で現type(民間)を確認し確信度を引上げ,
c-1527,2026-06-21,type_confidence,confidence_high,一次情報で現type(民間)を確認し確信度を引上げ,
c-1541,2026-06-21,type_confidence,confidence_high,一次情報で現type(民間)を確認し確信度を引上げ,
c-1545,2026-06-21,type_confidence,confidence_high,一次情報で現type(民間)を確認し確信度を引上げ,
c-1546,2026-06-21,type_confidence,confidence_high,一次情報で現type(民間)を確認し確信度を引上げ,
c-1547,2026-06-21,type_confidence,confidence_high,一次情報で現type(民間)を確認し確信度を引上げ,
c-2105,2026-06-21,type_confidence,confidence_high,一次情報で現type(民間)を確認し確信度を引上げ,
c-2107,2026-06-21,type_confidence,confidence_high,一次情報で現type(民間)を確認し確信度を引上げ,
c-2108,2026-06-21,type_confidence,confidence_high,一次情報で現type(民間)を確認し確信度を引上げ,
c-2207,2026-06-21,type_confidence,confidence_high,一次情報で現type(民間)を確認し確信度を引上げ,
c-2308,2026-06-21,type_confidence,confidence_high,一次情報で現type(公的)を確認し確信度を引上げ,
c-2309,2026-06-21,type_confidence,confidence_high,一次情報で現type(公的)を確認し確信度を引上げ,
c-2504,2026-06-21,type_confidence,confidence_high,一次情報で現type(民間)を確認し確信度を引上げ,
c-2512,2026-06-21,type_confidence,confidence_high,一次情報で現type(民間)を確認し確信度を引上げ,
c-2803,2026-06-21,type_confidence,confidence_high,一次情報で現type(公的)を確認し確信度を引上げ,
c-2811,2026-06-21,type_confidence,confidence_high,一次情報で現type(民間)を確認し確信度を引上げ,
c-2910,2026-06-21,type_confidence,confidence_high,一次情報で現type(民間)を確認し確信度を引上げ,
c-2911,2026-06-21,type_confidence,confidence_high,一次情報で現type(民間)を確認し確信度を引上げ,
