slug,kind,title,provider,url,affiliate,note,sort,source,checked_at
c-1410,講座,スタディング 技術士講座,スタディング,,https://t.afi-b.com/visit.php?a=y7404W-47355627_b&p=b984781I,オンライン完結で学べる技術士向け通信講座,1,afi-b（スタディング）,2026-07-28
c-1506,講座,スタディング 技術士講座,スタディング,,https://t.afi-b.com/visit.php?a=y7404W-47355627_b&p=b984781I,オンライン完結で学べる技術士向け通信講座,1,afi-b（スタディング）,2026-07-28
c-1618,講座,スタディング 技術士講座,スタディング,,https://t.afi-b.com/visit.php?a=y7404W-47355627_b&p=b984781I,オンライン完結で学べる技術士向け通信講座,1,afi-b（スタディング）,2026-07-28
c-1619,講座,スタディング 技術士講座,スタディング,,https://t.afi-b.com/visit.php?a=y7404W-47355627_b&p=b984781I,オンライン完結で学べる技術士向け通信講座,1,afi-b（スタディング）,2026-07-28
c-1620,講座,スタディング 技術士講座,スタディング,,https://t.afi-b.com/visit.php?a=y7404W-47355627_b&p=b984781I,オンライン完結で学べる技術士向け通信講座,1,afi-b（スタディング）,2026-07-28
c-1621,講座,スタディング 技術士講座,スタディング,,https://t.afi-b.com/visit.php?a=y7404W-47355627_b&p=b984781I,オンライン完結で学べる技術士向け通信講座,1,afi-b（スタディング）,2026-07-28
c-4101,講座,スタディング 販売士講座,スタディング,,https://t.afi-b.com/visit.php?a=y7404W-G7355628_0&p=b984781I,オンライン完結で学べる販売士向け通信講座,1,afi-b（スタディング）,2026-07-28
c-4102,講座,スタディング 販売士講座,スタディング,,https://t.afi-b.com/visit.php?a=y7404W-G7355628_0&p=b984781I,オンライン完結で学べる販売士向け通信講座,1,afi-b（スタディング）,2026-07-28
c-4103,講座,スタディング 販売士講座,スタディング,,https://t.afi-b.com/visit.php?a=y7404W-G7355628_0&p=b984781I,オンライン完結で学べる販売士向け通信講座,1,afi-b（スタディング）,2026-07-28
c-9020,講座,メンタルヘルス・マネジメント®検定,スタディング,,https://t.afi-b.com/visit.php?a=y7404W-Q7355629_f&p=b984781I,オンライン完結で学べるメンタルヘルス・マネジメント検定向け通信講座,1,afi-b（スタディング）,2026-07-28
c-9021,講座,メンタルヘルス・マネジメント®検定,スタディング,,https://t.afi-b.com/visit.php?a=y7404W-Q7355629_f&p=b984781I,オンライン完結で学べるメンタルヘルス・マネジメント検定向け通信講座,1,afi-b（スタディング）,2026-07-28
c-9022,講座,メンタルヘルス・マネジメント®検定,スタディング,,https://t.afi-b.com/visit.php?a=y7404W-Q7355629_f&p=b984781I,オンライン完結で学べるメンタルヘルス・マネジメント検定向け通信講座,1,afi-b（スタディング）,2026-07-28
c-3207,講座,スタディング 宅建士講座,スタディング,,https://t.afi-b.com/visit.php?a=y7404W-f7355630_4&p=b984781I,オンライン完結で学べる宅建士向け通信講座,1,afi-b（スタディング）,2026-07-28
c-1301,講座,スタディング 建築士講座,スタディング,,https://t.afi-b.com/visit.php?a=y7404W-a7355632_c&p=b984781I,オンライン完結で学べる建築士向け通信講座,1,afi-b（スタディング）,2026-07-28
c-1302,講座,スタディング 建築士講座,スタディング,,https://t.afi-b.com/visit.php?a=y7404W-a7355632_c&p=b984781I,オンライン完結で学べる建築士向け通信講座,1,afi-b（スタディング）,2026-07-28
c-1303,講座,スタディング 建築士講座,スタディング,,https://t.afi-b.com/visit.php?a=y7404W-a7355632_c&p=b984781I,オンライン完結で学べる建築士向け通信講座,1,afi-b（スタディング）,2026-07-28
c-3209,講座,マンション管理士／管理業務主任者,スタディング,,https://t.afi-b.com/visit.php?a=y7404W-z7355633_s&p=b984781I,オンライン完結で学べるマンション管理士・管理業務主任者向け通信講座,1,afi-b（スタディング）,2026-07-28
c-3210,講座,マンション管理士／管理業務主任者,スタディング,,https://t.afi-b.com/visit.php?a=y7404W-z7355633_s&p=b984781I,オンライン完結で学べるマンション管理士・管理業務主任者向け通信講座,1,afi-b（スタディング）,2026-07-28
c-9019,講座,スタディング 賃貸不動産経営管理士,スタディング,,https://t.afi-b.com/visit.php?a=y7404W-D7355634_J&p=b984781I,オンライン完結で学べる賃貸不動産経営管理士向け通信講座,1,afi-b（スタディング）,2026-07-28
c-1302,テキスト,二級建築士 はじめの一歩 学科対策テキスト,学芸出版社,https://www.amazon.co.jp/dp/4761526378,https://www.amazon.co.jp/dp/4761526378?tag=ue083093-22,初学者向けにかみ砕いた学科テキスト,,編集部の選定（定番テキスト）,2026-06-26
c-1302,テキスト,2026年度版 わかって合格る 二級建築士 学科8年過去問題集,TAC出版,https://www.amazon.co.jp/dp/4300117594,https://www.amazon.co.jp/dp/4300117594?tag=ue083093-22,学科8年分を効率重視で攻略,,編集部の選定（定番テキスト）,2026-06-26
c-1302,テキスト,令和7年度版 2級建築士試験 学科 厳選問題集500＋100,総合資格学院,https://www.amazon.co.jp/dp/4864175586,https://www.amazon.co.jp/dp/4864175586?tag=ue083093-22,頻出500問＋最新125問を分野別に演習,,編集部の選定（定番テキスト）,2026-06-26
c-3210,テキスト,2026年度版 管理業務主任者 基本テキスト,TAC出版,https://www.amazon.co.jp/dp/4300120277,https://www.amazon.co.jp/dp/4300120277?tag=ue083093-22,過去10年の出題箇所がわかる定番テキスト,,編集部の選定（定番テキスト）,2026-06-26
c-3210,テキスト,2026年度版 みんなが欲しかった！ マンション管理士・管理業務主任者 合格へのはじめの一歩,TAC出版,https://www.amazon.co.jp/dp/4300120218,https://www.amazon.co.jp/dp/4300120218?tag=ue083093-22,やさしい入門書。両資格の重なりを一気に学習,,編集部の選定（定番テキスト）,2026-06-26
c-3210,テキスト,マンション管理士・管理業務主任者 総合テキスト 上 民法／区分所有法等,TAC出版,https://www.amazon.co.jp/dp/4300115516,https://www.amazon.co.jp/dp/4300115516?tag=ue083093-22,独学をサポートする総合テキスト（上巻）,,編集部の選定（定番テキスト）,2026-06-26
c-3209,テキスト,2026年度版 みんなが欲しかった！ マンション管理士・管理業務主任者 合格へのはじめの一歩,TAC出版,https://www.amazon.co.jp/dp/4300120218,https://www.amazon.co.jp/dp/4300120218?tag=ue083093-22,やさしい入門書。両資格の重なりを一気に学習,,編集部の選定（定番テキスト）,2026-06-26
c-3209,テキスト,2026年度版 マンション管理士 一問一答セレクト1000,TAC出版,https://www.amazon.co.jp/dp/430012034X,https://www.amazon.co.jp/dp/430012034X?tag=ue083093-22,本試験23年分を分析した一問一答1000問,,編集部の選定（定番テキスト）,2026-06-26
c-3209,テキスト,マンション管理士・管理業務主任者 総合テキスト 上 民法／区分所有法等,TAC出版,https://www.amazon.co.jp/dp/4300115516,https://www.amazon.co.jp/dp/4300115516?tag=ue083093-22,独学をサポートする総合テキスト（上巻）,,編集部の選定（定番テキスト）,2026-06-26
c-1409,テキスト,やさしく学ぶ 測量士補試験 合格テキスト（改訂3版）,オーム社,https://www.amazon.co.jp/dp/4274231496,https://www.amazon.co.jp/dp/4274231496?tag=ue083093-22,図・写真が豊富で初学者にやさしい定番,,編集部の選定（定番テキスト）,2026-06-26
c-1409,テキスト,いちばんわかりやすい！ 測量士補 テキスト＆問題集＋予想模試,成美堂出版,https://www.amazon.co.jp/dp/4415240380,https://www.amazon.co.jp/dp/4415240380?tag=ue083093-22,テキスト・問題集・予想模試が1冊,,編集部の選定（定番テキスト）,2026-06-26
c-1409,テキスト,2026年版 測量士補試験問題集,市ケ谷出版社,https://www.amazon.co.jp/dp/4407366486,https://www.amazon.co.jp/dp/4407366486?tag=ue083093-22,過去問演習で得点力を固める,,編集部の選定（定番テキスト）,2026-06-26
c-2405,テキスト,【令和8年】通関士教科書 通関士 完全攻略ガイド 2026年版,翔泳社,https://www.amazon.co.jp/dp/4798194824,https://www.amazon.co.jp/dp/4798194824?tag=ue083093-22,図表豊富で頻出度ランク付きの定番テキスト,,編集部の選定（定番テキスト）,2026-06-26
c-2405,テキスト,【令和8年】通関士教科書 通関士 過去問題集 2026年版,翔泳社,https://www.amazon.co.jp/dp/4798194816,https://www.amazon.co.jp/dp/4798194816?tag=ue083093-22,重要過去問を厳選。テキストと章立て対応,,編集部の選定（定番テキスト）,2026-06-26
c-2405,テキスト,2026年度版 通関士 スピードテキスト,TAC出版,https://www.amazon.co.jp/dp/4300119791,https://www.amazon.co.jp/dp/4300119791?tag=ue083093-22,直近8年の出題傾向を明示した網羅型,,編集部の選定（定番テキスト）,2026-06-26
c-1622,テキスト,ユーキャンの気象予報士 入門テキスト きほんの「き」,ユーキャン,https://www.amazon.co.jp/dp/4426613620,https://www.amazon.co.jp/dp/4426613620?tag=ue083093-22,73レッスンで全体像をつかむ入門書,,編集部の選定（定番テキスト）,2026-06-26
c-1622,テキスト,改訂新版 気象予報士かんたん合格テキスト〈学科専門知識編〉,技術評論社,https://www.amazon.co.jp/dp/4774164763,https://www.amazon.co.jp/dp/4774164763?tag=ue083093-22,図表豊富で学科専門の定番テキスト,,編集部の選定（定番テキスト）,2026-06-26
c-1622,テキスト,気象予報士かんたん合格テキスト〈実技編〉,技術評論社,https://www.amazon.co.jp/dp/4774149950,https://www.amazon.co.jp/dp/4774149950?tag=ue083093-22,天気図の読み方・記述答案の作法を解説,,編集部の選定（定番テキスト）,2026-06-26
c-1405,テキスト,2級土木施工管理技士 第一次検定 分野別過去問題集 2026年度版,CIC日本建設情報センター,https://www.amazon.co.jp/dp/491168710X,https://www.amazon.co.jp/dp/491168710X?tag=ue083093-22,分野別で頻出を効率対策（第一次）,,編集部の選定（定番テキスト）,2026-06-26
c-1405,テキスト,2級土木施工管理技士 第二次検定 テキスト＆過去問題集 2026年度版,CIC日本建設情報センター,https://www.amazon.co.jp/dp/4911687207,https://www.amazon.co.jp/dp/4911687207?tag=ue083093-22,記述式の第二次検定対策に,,編集部の選定（定番テキスト）,2026-06-26
c-1405,テキスト,この1冊で合格！ 雅の2級土木施工管理技術検定 テキスト＆問題集,KADOKAWA,https://www.amazon.co.jp/dp/4046067810,https://www.amazon.co.jp/dp/4046067810?tag=ue083093-22,人気YouTuberによる1冊完結型,,編集部の選定（定番テキスト）,2026-06-26
c-5206,テキスト,わかりやすい！ 甲種危険物取扱者試験,弘文社,https://www.amazon.co.jp/dp/477032801X,https://www.amazon.co.jp/dp/477032801X?tag=ue083093-22,工藤本。語呂と図解で覚えやすい定番,,編集部の選定（定番テキスト）,2026-06-26
c-5206,テキスト,甲種危険物取扱者試験 令和8年版,公論出版,https://www.amazon.co.jp/dp/4862753361,https://www.amazon.co.jp/dp/4862753361?tag=ue083093-22,過去問中心で解説も充実,,編集部の選定（定番テキスト）,2026-06-26
c-5206,テキスト,らくらく突破 甲種危険物取扱者 合格テキスト＋問題集 第2版,技術評論社,https://www.amazon.co.jp/dp/4297125714,https://www.amazon.co.jp/dp/4297125714?tag=ue083093-22,テキストと問題集が一体型,,編集部の選定（定番テキスト）,2026-06-26
c-6703,テキスト,一発合格！ これならわかる 2級ボイラー技士試験 テキスト＆問題集 第3版,ナツメ社,https://www.amazon.co.jp/dp/4816373233,https://www.amazon.co.jp/dp/4816373233?tag=ue083093-22,イラスト豊富＋模試3回の定番,,編集部の選定（定番テキスト）,2026-06-26
c-6703,テキスト,いちばんわかりやすい！ 2級ボイラー技士 合格テキスト,成美堂出版,https://www.amazon.co.jp/dp/4415233600,https://www.amazon.co.jp/dp/4415233600?tag=ue083093-22,初学者向けにかみ砕いた解説,,編集部の選定（定番テキスト）,2026-06-26
c-6703,テキスト,ユーキャンの2級ボイラー技士 合格テキスト＆問題集 第2版,ユーキャン,https://www.amazon.co.jp/dp/4426615321,https://www.amazon.co.jp/dp/4426615321?tag=ue083093-22,予想模試2回＋赤シートつき,,編集部の選定（定番テキスト）,2026-06-26
c-2408,テキスト,2025-2026年版 知的財産管理技能検定 2級 スピードテキスト,早稲田経営出版,https://www.amazon.co.jp/dp/4847152816,https://www.amazon.co.jp/dp/4847152816?tag=ue083093-22,要点を絞った効率学習向けテキスト,,編集部の選定（定番テキスト）,2026-06-26
c-2408,テキスト,知的財産管理技能検定 2級 公式テキスト［改訂14版］,知的財産教育協会,https://www.amazon.co.jp/dp/4909189599,https://www.amazon.co.jp/dp/4909189599?tag=ue083093-22,試験団体による公式テキスト,,編集部の選定（定番テキスト）,2026-06-26
c-2408,テキスト,知的財産管理技能検定 2級 厳選過去問題集［2025年度版］,アップロード,https://www.amazon.co.jp/dp/4909189610,https://www.amazon.co.jp/dp/4909189610?tag=ue083093-22,厳選過去問で得点力を固める,,編集部の選定（定番テキスト）,2026-06-26
c-2406,テキスト,ビジネス実務法務検定試験 2級公式テキスト〈2026年度版〉,東京商工会議所,https://www.amazon.co.jp/dp/4502571210,https://www.amazon.co.jp/dp/4502571210?tag=ue083093-22,試験団体による唯一の公式テキスト,,編集部の選定（定番テキスト）,2026-06-26
